provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
海南省,儋州,46,0,1,1,5,0,0,0,25:14.8
海南省,琼海市,46,0,1,1,3,0,0,0,25:14.8
海南省,澄迈县,46,0,1,1,2,0,0,1,25:14.8
海南省,陵水县,46,0,1,1,2,0,0,0,25:14.8
海南省,临高县,46,0,1,1,1,0,0,0,25:14.8
海南省,东方市,46,0,1,1,1,0,0,0,25:14.8
海南省,琼中县,46,0,1,1,1,0,0,0,25:14.8
天津市,河北区,29,0,0,0,9,0,0,0,14:09.8
天津市,河东区,29,0,0,0,6,0,0,0,14:09.8
天津市,外地来津人员,29,0,0,0,4,0,0,0,14:09.8
天津市,河西区,29,0,0,0,3,0,0,0,14:09.8
天津市,和平区,29,0,0,0,3,0,0,0,14:09.8
天津市,西青区,29,0,0,0,2,0,0,0,14:09.8
天津市,滨海新区,29,0,0,0,1,0,0,0,14:09.8
天津市,南开区,29,0,0,0,1,0,0,0,14:09.8
天津市,红桥区,29,0,0,0,1,0,0,0,14:09.8
天津市,河北区,29,0,0,0,9,0,0,0,12:08.8
天津市,河东区,29,0,0,0,6,0,0,0,12:08.8
天津市,外地来津人员,29,0,0,0,4,0,0,0,12:08.8
天津市,河西区,29,0,0,0,3,0,0,0,12:08.8
天津市,和平区,29,0,0,0,2,0,0,0,12:08.8
天津市,西青区,29,0,0,0,2,0,0,0,12:08.8
天津市,滨海新区,29,0,0,0,1,0,0,0,12:08.8
天津市,南开区,29,0,0,0,1,0,0,0,12:08.8
天津市,红桥区,29,0,0,0,1,0,0,0,12:08.8
湖南省,长沙,277,0,2,0,57,0,1,0,10:08.0
湖南省,常德,277,0,2,0,30,0,0,0,10:08.0
湖南省,岳阳,277,0,2,0,29,0,0,0,10:08.0
湖南省,邵阳,277,0,2,0,29,0,0,0,10:08.0
湖南省,怀化,277,0,2,0,23,0,0,0,10:08.0
湖南省,衡阳,277,0,2,0,20,0,0,0,10:08.0
湖南省,株洲,277,0,2,0,18,0,0,0,10:08.0
湖南省,益阳,277,0,2,0,17,0,0,0,10:08.0
湖南省,娄底,277,0,2,0,16,0,0,0,10:08.0
湖南省,永州,277,0,2,0,14,0,0,0,10:08.0
湖南省,郴州,277,0,2,0,10,0,1,0,10:08.0
湖南省,湘潭,277,0,2,0,9,0,0,0,10:08.0
湖南省,湘西自治州,277,0,2,0,4,0,0,0,10:08.0
湖南省,张家界,277,0,2,0,1,0,0,0,10:08.0
湖南省,长沙,277,0,2,0,57,0,0,0,02:04.6
湖南省,常德,277,0,2,0,30,0,0,0,02:04.6
湖南省,岳阳,277,0,2,0,29,0,0,0,02:04.6
湖南省,邵阳,277,0,2,0,29,0,0,0,02:04.6
湖南省,怀化,277,0,2,0,23,0,0,0,02:04.6
湖南省,衡阳,277,0,2,0,20,0,0,0,02:04.6
湖南省,株洲,277,0,2,0,18,0,0,0,02:04.6
湖南省,益阳,277,0,2,0,17,0,0,0,02:04.6
湖南省,娄底,277,0,2,0,16,0,0,0,02:04.6
湖南省,永州,277,0,2,0,14,0,0,0,02:04.6
湖南省,郴州,277,0,2,0,10,0,0,0,02:04.6
湖南省,湘潭,277,0,2,0,9,0,0,0,02:04.6
湖南省,湘西自治州,277,0,2,0,4,0,0,0,02:04.6
湖南省,张家界,277,0,2,0,1,0,0,0,02:04.6
海南省,三亚,46,0,1,1,14,0,0,0,50:59.6
海南省,海口,46,0,1,1,9,0,0,0,50:59.6
海南省,万宁,46,0,1,1,8,0,0,0,50:59.6
海南省,儋州,46,0,1,1,5,0,0,0,50:59.6
海南省,琼海市,46,0,1,1,3,0,0,0,50:59.6
海南省,澄迈县,46,0,1,1,2,0,0,1,50:59.6
海南省,陵水县,46,0,1,1,2,0,0,0,50:59.6
海南省,临高县,46,0,1,1,1,0,0,0,50:59.6
海南省,东方市,46,0,1,1,1,0,0,0,50:59.6
海南省,琼中县,46,0,1,1,1,0,0,0,50:59.6
辽宁省,沈阳,41,0,1,0,9,0,0,0,46:57.9
辽宁省,大连,41,0,1,0,5,0,1,0,46:57.9
辽宁省,丹东,41,0,1,0,5,0,0,0,46:57.9
辽宁省,锦州,41,0,1,0,4,0,0,0,46:57.9
辽宁省,朝阳,41,0,1,0,4,0,0,0,46:57.9
辽宁省,葫芦岛,41,0,1,0,4,0,0,0,46:57.9
辽宁省,本溪,41,0,1,0,3,0,0,0,46:57.9
辽宁省,盘锦,41,0,1,0,3,0,0,0,46:57.9
辽宁省,铁岭,41,0,1,0,2,0,0,0,46:57.9
辽宁省,营口,41,0,1,0,1,0,0,0,46:57.9
辽宁省,辽阳,41,0,1,0,1,0,0,0,46:57.9
宁夏回族自治区,银川,17,0,0,0,9,0,0,0,37:53.8
宁夏回族自治区,吴忠,17,0,0,0,5,0,0,0,37:53.8
宁夏回族自治区,中卫,17,0,0,0,1,0,0,0,37:53.8
宁夏回族自治区,固原,17,0,0,0,1,0,0,0,37:53.8
宁夏回族自治区,宁东管委会,17,0,0,0,1,0,0,0,37:53.8
河南省,南阳,278,0,2,2,51,0,0,2,32:51.4
河南省,郑州,278,0,2,2,46,0,0,0,32:51.4
河南省,信阳,278,0,2,2,42,0,0,0,32:51.4
河南省,周口,278,0,2,2,25,0,0,0,32:51.4
河南省,驻马店,278,0,2,2,25,0,0,0,32:51.4
河南省,商丘,278,0,2,2,18,0,0,0,32:51.4
河南省,安阳市,278,0,2,2,16,0,0,0,32:51.4
河南省,新乡,278,0,2,2,11,0,0,0,32:51.4
河南省,漯河市,278,0,2,2,11,0,0,0,32:51.4
河南省,平顶山,278,0,2,2,8,0,0,0,32:51.4
河南省,鹤壁,278,0,2,2,6,0,0,0,32:51.4
河南省,三门峡,278,0,2,2,5,0,0,0,32:51.4
河南省,开封,278,0,2,2,4,0,0,0,32:51.4
河南省,许昌,278,0,2,2,3,0,0,0,32:51.4
河南省,洛阳,278,0,2,2,2,0,0,0,32:51.4
河南省,焦作,278,0,2,2,2,0,0,0,32:51.4
河南省,濮阳,278,0,2,2,1,0,0,0,32:51.4
河南省,滑县,278,0,2,2,1,0,0,0,32:51.4
河南省,长垣县,278,0,2,2,1,0,0,0,32:51.4
北京市,海淀,114,0,4,1,24,0,0,0,27:49.2
北京市,朝阳,114,0,4,1,21,0,0,0,27:49.2
北京市,西城,114,0,4,1,12,0,0,0,27:49.2
北京市,外地来京人员,114,0,4,1,11,0,2,0,27:49.2
北京市,丰台,114,0,4,1,10,0,0,0,27:49.2
北京市,大兴,114,0,4,1,10,0,2,0,27:49.2
北京市,昌平,114,0,4,1,8,0,0,0,27:49.2
北京市,通州,114,0,4,1,8,0,0,0,27:49.2
北京市,石景山,114,0,4,1,2,0,0,0,27:49.2
北京市,顺义,114,0,4,1,2,0,0,0,27:49.2
北京市,东城,114,0,4,1,2,0,0,0,27:49.2
北京市,门头沟,114,0,4,1,1,0,0,0,27:49.2
江西省,南昌,162,0,5,0,46,0,0,0,25:48.4
江西省,九江,162,0,5,0,31,0,0,0,25:48.4
江西省,赣州,162,0,5,0,21,0,0,0,25:48.4
江西省,宜春,162,0,5,0,14,0,0,0,25:48.4
江西省,抚州,162,0,5,0,13,0,0,0,25:48.4
江西省,新余,162,0,5,0,11,0,3,0,25:48.4
江西省,上饶,162,0,5,0,11,0,0,0,25:48.4
江西省,萍乡,162,0,5,0,5,0,1,0,25:48.4
江西省,吉安,162,0,5,0,5,0,1,0,25:48.4
江西省,鹰潭,162,0,5,0,3,0,0,0,25:48.4
江西省,景德镇,162,0,5,0,2,0,0,0,25:48.4
江西省,南昌,162,0,5,0,46,0,0,0,24:48.0
江西省,九江,162,0,5,0,31,0,0,0,24:48.0
江西省,赣州,162,0,5,0,21,0,0,0,24:48.0
江西省,宜春,162,0,5,0,14,0,0,0,24:48.0
江西省,抚州,162,0,5,0,13,0,0,0,24:48.0
江西省,新余,162,0,5,0,11,0,2,0,24:48.0
江西省,上饶,162,0,5,0,11,0,0,0,24:48.0
江西省,萍乡,162,0,5,0,5,0,1,0,24:48.0
江西省,吉安,162,0,5,0,5,0,1,0,24:48.0
江西省,鹰潭,162,0,5,0,3,0,0,0,24:48.0
江西省,景德镇,162,0,5,0,2,0,0,0,24:48.0
宁夏回族自治区,银川,17,0,0,0,9,0,0,0,24:48.0
宁夏回族自治区,吴忠,17,0,0,0,5,0,0,0,24:48.0
宁夏回族自治区,中卫,17,0,0,0,1,0,0,0,24:48.0
宁夏回族自治区,固原,17,0,0,0,1,0,0,0,24:48.0
宁夏回族自治区,宁东,17,0,0,0,1,0,0,0,24:48.0
宁夏回族自治区,银川,17,0,0,0,9,0,0,0,23:47.7
宁夏回族自治区,吴忠,17,0,0,0,5,0,0,0,23:47.7
宁夏回族自治区,中卫,17,0,0,0,1,0,0,0,23:47.7
宁夏回族自治区,固原,17,0,0,0,1,0,0,0,23:47.7
内蒙古自治区,包头,18,0,0,0,3,0,0,0,20:46.5
内蒙古自治区,鄂尔多斯,18,0,0,0,3,0,0,0,20:46.5
内蒙古自治区,呼和浩特,18,0,0,0,2,0,0,0,20:46.5
内蒙古自治区,呼伦贝尔,18,0,0,0,2,0,0,0,20:46.5
内蒙古自治区,锡林郭勒盟,18,0,0,0,2,0,0,0,20:46.5
内蒙古自治区,赤峰,18,0,0,0,2,0,0,0,20:46.5
内蒙古自治区,巴彦淖尔,18,0,0,0,2,0,0,0,20:46.5
内蒙古自治区,兴安盟,18,0,0,0,1,0,0,0,20:46.5
内蒙古自治区,通辽,18,0,0,0,1,0,0,0,20:46.5
陕西省,西安,63,0,0,0,22,0,0,0,19:46.0
陕西省,安康,63,0,0,0,10,0,0,0,19:46.0
陕西省,汉中,63,0,0,0,6,0,0,0,19:46.0
陕西省,咸阳,63,0,0,0,5,0,0,0,19:46.0
陕西省,铜川,63,0,0,0,5,0,0,0,19:46.0
陕西省,渭南,63,0,0,0,4,0,0,0,19:46.0
陕西省,宝鸡,63,0,0,0,4,0,0,0,19:46.0
陕西省,延安,63,0,0,0,3,0,0,0,19:46.0
陕西省,商洛,63,0,0,0,2,0,0,0,19:46.0
陕西省,榆林,63,0,0,0,1,0,0,0,19:46.0
陕西省,韩城,63,0,0,0,1,0,0,0,19:46.0
内蒙古自治区,包头,18,0,0,0,3,0,0,0,19:46.0
内蒙古自治区,呼和浩特,18,0,0,0,2,0,0,0,19:46.0
内蒙古自治区,呼伦贝尔,18,0,0,0,2,0,0,0,19:46.0
内蒙古自治区,锡林郭勒盟,18,0,0,0,2,0,0,0,19:46.0
内蒙古自治区,鄂尔多斯,18,0,0,0,2,0,0,0,19:46.0
内蒙古自治区,赤峰,18,0,0,0,2,0,0,0,19:46.0
内蒙古自治区,兴安盟,18,0,0,0,1,0,0,0,19:46.0
内蒙古自治区,通辽,18,0,0,0,1,0,0,0,19:46.0
内蒙古自治区,巴彦淖尔,18,0,0,0,1,0,0,0,19:46.0
陕西省,西安,63,0,0,0,22,0,0,0,18:45.6
陕西省,安康,63,0,0,0,10,0,0,0,18:45.6
陕西省,汉中,63,0,0,0,6,0,0,0,18:45.6
陕西省,咸阳,63,0,0,0,5,0,0,0,18:45.6
陕西省,铜川,63,0,0,0,5,0,0,0,18:45.6
陕西省,渭南,63,0,0,0,4,0,0,0,18:45.6
陕西省,宝鸡,63,0,0,0,4,0,0,0,18:45.6
陕西省,延安,63,0,0,0,3,0,0,0,18:45.6
陕西省,商洛,63,0,0,0,2,0,0,0,18:45.6
陕西省,西安,63,0,0,0,18,0,0,0,17:45.2
陕西省,安康,63,0,0,0,10,0,0,0,17:45.2
陕西省,汉中,63,0,0,0,6,0,0,0,17:45.2
陕西省,咸阳,63,0,0,0,5,0,0,0,17:45.2
陕西省,铜川,63,0,0,0,5,0,0,0,17:45.2
陕西省,宝鸡,63,0,0,0,4,0,0,0,17:45.2
陕西省,延安,63,0,0,0,3,0,0,0,17:45.2
陕西省,渭南,63,0,0,0,3,0,0,0,17:45.2
陕西省,商洛,63,0,0,0,2,0,0,0,17:45.2
天津市,河北区,28,0,0,0,9,0,0,0,16:44.9
天津市,河东区,28,0,0,0,6,0,0,0,16:44.9
天津市,外地来津人员,28,0,0,0,4,0,0,0,16:44.9
天津市,河西区,28,0,0,0,3,0,0,0,16:44.9
天津市,和平区,28,0,0,0,2,0,0,0,16:44.9
天津市,西青区,28,0,0,0,2,0,0,0,16:44.9
天津市,滨海新区,28,0,0,0,1,0,0,0,16:44.9
天津市,南开区,28,0,0,0,1,0,0,0,16:44.9
天津市,红桥区,28,0,0,0,1,0,0,0,16:44.9
天津市,河北区,28,0,0,0,8,0,0,0,05:41.1
天津市,河东区,28,0,0,0,6,0,0,0,05:41.1
天津市,外地来津人员,28,0,0,0,4,0,0,0,05:41.1
天津市,河西区,28,0,0,0,3,0,0,0,05:41.1
天津市,和平区,28,0,0,0,2,0,0,0,05:41.1
天津市,西青区,28,0,0,0,2,0,0,0,05:41.1
天津市,滨海新区,28,0,0,0,1,0,0,0,05:41.1
天津市,南开区,28,0,0,0,1,0,0,0,05:41.1
天津市,红桥区,28,0,0,0,1,0,0,0,05:41.1
福建省,福州,101,0,0,0,30,0,0,0,01:39.0
福建省,泉州,101,0,0,0,18,0,0,0,01:39.0
福建省,莆田,101,0,0,0,17,0,0,0,01:39.0
福建省,三明,101,0,0,0,10,0,0,0,01:39.0
福建省,宁德,101,0,0,0,8,0,0,0,01:39.0
福建省,厦门,101,0,0,0,7,0,0,0,01:39.0
福建省,漳州,101,0,0,0,7,0,0,0,01:39.0
福建省,南平,101,0,0,0,3,0,0,0,01:39.0
福建省,龙岩,101,0,0,0,1,0,0,0,01:39.0
云南省,昆明,70,0,0,0,21,0,0,0,01:39.0
云南省,西双版纳,70,0,0,0,10,0,0,0,01:39.0
云南省,丽江,70,0,0,0,6,0,0,0,01:39.0
云南省,玉溪,70,0,0,0,6,0,0,0,01:39.0
云南省,曲靖,70,0,0,0,5,0,0,0,01:39.0
云南省,保山,70,0,0,0,5,0,0,0,01:39.0
云南省,红河,70,0,0,0,4,0,0,0,01:39.0
云南省,大理,70,0,0,0,4,0,0,0,01:39.0
云南省,昭通,70,0,0,0,4,0,0,0,01:39.0
云南省,普洱,70,0,0,0,3,0,0,0,01:39.0
云南省,德宏,70,0,0,0,2,0,0,0,01:39.0
江西省,南昌,162,0,4,0,46,0,0,0,53:34.8
江西省,九江,162,0,4,0,31,0,0,0,53:34.8
江西省,赣州,162,0,4,0,21,0,0,0,53:34.8
江西省,宜春,162,0,4,0,14,0,0,0,53:34.8
江西省,抚州,162,0,4,0,13,0,0,0,53:34.8
江西省,新余,162,0,4,0,11,0,2,0,53:34.8
江西省,上饶,162,0,4,0,11,0,0,0,53:34.8
江西省,萍乡,162,0,4,0,5,0,1,0,53:34.8
江西省,吉安,162,0,4,0,5,0,1,0,53:34.8
江西省,鹰潭,162,0,4,0,3,0,0,0,53:34.8
江西省,景德镇,162,0,4,0,2,0,0,0,53:34.8
吉林省,长春,14,0,1,0,4,0,1,0,53:34.8
吉林省,吉林,14,0,1,0,3,0,0,0,53:34.8
吉林省,松原,14,0,1,0,2,0,0,0,53:34.8
吉林省,延边,14,0,1,0,2,0,0,0,53:34.8
吉林省,四平市,14,0,1,0,1,0,0,0,53:34.8
吉林省,公主岭,14,0,1,0,1,0,0,0,53:34.8
吉林省,通化,14,0,1,0,1,0,0,0,53:34.8
江西省,南昌,162,0,4,0,46,0,0,0,52:34.4
江西省,九江,162,0,4,0,31,0,0,0,52:34.4
江西省,赣州,162,0,4,0,21,0,0,0,52:34.4
江西省,宜春,162,0,4,0,14,0,0,0,52:34.4
江西省,抚州,162,0,4,0,13,0,0,0,52:34.4
江西省,新余,162,0,4,0,11,0,1,0,52:34.4
江西省,上饶,162,0,4,0,11,0,0,0,52:34.4
江西省,萍乡,162,0,4,0,5,0,1,0,52:34.4
江西省,吉安,162,0,4,0,5,0,1,0,52:34.4
江西省,鹰潭,162,0,4,0,3,0,0,0,52:34.4
江西省,景德镇,162,0,4,0,2,0,0,0,52:34.4
湖南省,长沙,277,0,0,0,57,0,0,0,42:29.2
湖南省,常德,277,0,0,0,30,0,0,0,42:29.2
湖南省,岳阳,277,0,0,0,29,0,0,0,42:29.2
湖南省,邵阳,277,0,0,0,29,0,0,0,42:29.2
湖南省,怀化,277,0,0,0,23,0,0,0,42:29.2
湖南省,衡阳,277,0,0,0,20,0,0,0,42:29.2
湖南省,株洲,277,0,0,0,18,0,0,0,42:29.2
湖南省,益阳,277,0,0,0,17,0,0,0,42:29.2
湖南省,娄底,277,0,0,0,16,0,0,0,42:29.2
湖南省,永州,277,0,0,0,14,0,0,0,42:29.2
湖南省,郴州,277,0,0,0,10,0,0,0,42:29.2
湖南省,湘潭,277,0,0,0,9,0,0,0,42:29.2
湖南省,湘西自治州,277,0,0,0,4,0,0,0,42:29.2
湖南省,张家界,277,0,0,0,1,0,0,0,42:29.2
广东省,深圳,311,0,6,0,86,0,4,0,38:27.0
广东省,广州,311,0,6,0,79,0,0,0,38:27.0
广东省,佛山,311,0,6,0,25,0,0,0,38:27.0
广东省,珠海,311,0,6,0,18,0,0,0,38:27.0
广东省,惠州,311,0,6,0,17,0,1,0,38:27.0
广东省,中山,311,0,6,0,16,0,0,0,38:27.0
广东省,汕头,311,0,6,0,12,0,0,0,38:27.0
广东省,阳江,311,0,6,0,10,0,0,0,38:27.0
广东省,湛江,311,0,6,0,9,0,0,0,38:27.0
广东省,东莞,311,0,6,0,7,0,0,0,38:27.0
广东省,清远,311,0,6,0,6,0,0,0,38:27.0
广东省,揭阳,311,0,6,0,6,0,0,0,38:27.0
广东省,肇庆,311,0,6,0,5,0,0,0,38:27.0
广东省,梅州,311,0,6,0,5,0,0,0,38:27.0
广东省,韶关,311,0,6,0,4,0,0,0,38:27.0
广东省,茂名,311,0,6,0,3,0,0,0,38:27.0
广东省,汕尾,311,0,6,0,1,0,0,0,38:27.0
广东省,河源,311,0,6,0,1,0,0,0,38:27.0
广东省,江门,311,0,6,0,1,0,0,0,38:27.0
黑龙江省,哈尔滨,43,0,0,1,13,0,0,0,21:18.6
黑龙江省,绥化,43,0,0,1,10,0,0,1,21:18.6
黑龙江省,大庆,43,0,0,1,5,0,0,0,21:18.6
黑龙江省,佳木斯,43,0,0,1,5,0,0,0,21:18.6
黑龙江省,齐齐哈尔,43,0,0,1,3,0,0,0,21:18.6
黑龙江省,七台河,43,0,0,1,2,0,0,0,21:18.6
黑龙江省,牡丹江,43,0,0,1,1,0,0,0,21:18.6
黑龙江省,双鸭山,43,0,0,1,1,0,0,0,21:18.6
黑龙江省,鸡西,43,0,0,1,1,0,0,0,21:18.6
黑龙江省,大兴安岭,43,0,0,1,1,0,0,0,21:18.6
黑龙江省,鹤岗,43,0,0,1,1,0,0,0,21:18.6
吉林省,长春,14,0,0,0,4,0,0,0,17:16.6
吉林省,吉林,14,0,0,0,3,0,0,0,17:16.6
吉林省,松原,14,0,0,0,2,0,0,0,17:16.6
吉林省,延边,14,0,0,0,2,0,0,0,17:16.6
吉林省,四平市,14,0,0,0,1,0,0,0,17:16.6
吉林省,公主岭,14,0,0,0,1,0,0,0,17:16.6
吉林省,通化,14,0,0,0,1,0,0,0,17:16.6
甘肃省,兰州,26,0,0,0,14,0,0,0,16:16.1
甘肃省,临夏,26,0,0,0,2,0,0,0,16:16.1
甘肃省,定西,26,0,0,0,2,0,0,0,16:16.1
甘肃省,张掖,26,0,0,0,2,0,0,0,16:16.1
甘肃省,天水市,26,0,0,0,2,0,0,0,16:16.1
甘肃省,白银市,26,0,0,0,1,0,0,0,16:16.1
甘肃省,陇南,26,0,0,0,1,0,0,0,16:16.1
甘肃省,金昌市,26,0,0,0,1,0,0,0,16:16.1
甘肃省,平凉市,26,0,0,0,1,0,0,0,16:16.1
浙江省,温州,428,0,4,0,172,0,3,0,11:13.5
浙江省,杭州,428,0,4,0,69,0,0,0,11:13.5
浙江省,台州,428,0,4,0,64,0,0,0,11:13.5
浙江省,宁波,428,0,4,0,41,0,0,0,11:13.5
浙江省,金华,428,0,4,0,20,0,0,0,11:13.5
浙江省,绍兴,428,0,4,0,19,0,0,0,11:13.5
浙江省,嘉兴,428,0,4,0,16,0,0,0,11:13.5
浙江省,衢州,428,0,4,0,10,0,0,0,11:13.5
浙江省,舟山,428,0,4,0,6,0,0,0,11:13.5
浙江省,丽水,428,0,4,0,6,0,1,0,11:13.5
浙江省,湖州,428,0,4,0,5,0,0,0,11:13.5
河南省,南阳,278,0,2,2,51,0,0,1,06:11.3
河南省,郑州,278,0,2,2,46,0,0,0,06:11.3
河南省,信阳,278,0,2,2,42,0,0,0,06:11.3
河南省,周口,278,0,2,2,25,0,0,0,06:11.3
河南省,驻马店,278,0,2,2,25,0,0,0,06:11.3
河南省,商丘,278,0,2,2,18,0,0,0,06:11.3
河南省,安阳市,278,0,2,2,16,0,0,0,06:11.3
河南省,新乡,278,0,2,2,11,0,0,0,06:11.3
河南省,漯河市,278,0,2,2,11,0,0,0,06:11.3
河南省,平顶山,278,0,2,2,8,0,0,0,06:11.3
河南省,鹤壁,278,0,2,2,6,0,0,0,06:11.3
河南省,三门峡,278,0,2,2,5,0,0,0,06:11.3
河南省,开封,278,0,2,2,4,0,0,0,06:11.3
河南省,许昌,278,0,2,2,3,0,0,0,06:11.3
河南省,洛阳,278,0,2,2,2,0,0,0,06:11.3
河南省,焦作,278,0,2,2,2,0,0,0,06:11.3
河南省,濮阳,278,0,2,2,1,0,0,0,06:11.3
河南省,滑县,278,0,2,2,1,0,0,0,06:11.3
河南省,长垣县,278,0,2,2,1,0,0,0,06:11.3
新疆维吾尔自治区,乌鲁木齐,14,0,0,0,7,0,0,0,05:10.9
新疆维吾尔自治区,伊犁州,14,0,0,0,4,0,0,0,05:10.9
新疆维吾尔自治区,吐鲁番,14,0,0,0,1,0,0,0,05:10.9
新疆维吾尔自治区,第七师,14,0,0,0,1,0,0,0,05:10.9
新疆维吾尔自治区,第八师石河子,14,0,0,0,1,0,0,0,05:10.9
河南省,南阳,278,0,2,1,51,0,0,1,00:08.6
河南省,郑州,278,0,2,1,46,0,0,0,00:08.6
河南省,信阳,278,0,2,1,42,0,0,0,00:08.6
河南省,周口,278,0,2,1,25,0,0,0,00:08.6
河南省,驻马店,278,0,2,1,25,0,0,0,00:08.6
河南省,商丘,278,0,2,1,18,0,0,0,00:08.6
河南省,安阳市,278,0,2,1,16,0,0,0,00:08.6
河南省,新乡,278,0,2,1,11,0,0,0,00:08.6
河南省,漯河市,278,0,2,1,11,0,0,0,00:08.6
河南省,平顶山,278,0,2,1,8,0,0,0,00:08.6
河南省,鹤壁,278,0,2,1,6,0,0,0,00:08.6
河南省,三门峡,278,0,2,1,5,0,0,0,00:08.6
河南省,开封,278,0,2,1,4,0,0,0,00:08.6
河南省,许昌,278,0,2,1,3,0,0,0,00:08.6
河南省,洛阳,278,0,2,1,2,0,0,0,00:08.6
河南省,焦作,278,0,2,1,2,0,0,0,00:08.6
河南省,濮阳,278,0,2,1,1,0,0,0,00:08.6
河南省,滑县,278,0,2,1,1,0,0,0,00:08.6
河南省,长垣县,278,0,2,1,1,0,0,0,00:08.6
河南省,南阳,278,0,0,1,51,0,0,1,59:08.2
河南省,郑州,278,0,0,1,46,0,0,0,59:08.2
河南省,信阳,278,0,0,1,42,0,0,0,59:08.2
河南省,周口,278,0,0,1,25,0,0,0,59:08.2
河南省,驻马店,278,0,0,1,25,0,0,0,59:08.2
河南省,商丘,278,0,0,1,18,0,0,0,59:08.2
河南省,安阳市,278,0,0,1,16,0,0,0,59:08.2
河南省,新乡,278,0,0,1,11,0,0,0,59:08.2
河南省,漯河市,278,0,0,1,11,0,0,0,59:08.2
河南省,平顶山,278,0,0,1,8,0,0,0,59:08.2
河南省,鹤壁,278,0,0,1,6,0,0,0,59:08.2
河南省,三门峡,278,0,0,1,5,0,0,0,59:08.2
河南省,开封,278,0,0,1,4,0,0,0,59:08.2
河南省,许昌,278,0,0,1,3,0,0,0,59:08.2
河南省,洛阳,278,0,0,1,2,0,0,0,59:08.2
河南省,焦作,278,0,0,1,2,0,0,0,59:08.2
河南省,濮阳,278,0,0,1,1,0,0,0,59:08.2
河南省,滑县,278,0,0,1,1,0,0,0,59:08.2
河南省,长垣县,278,0,0,1,1,0,0,0,59:08.2
贵州省,黔南州,12,0,1,0,4,0,0,0,57:07.4
贵州省,铜仁,12,0,1,0,2,0,0,0,57:07.4
贵州省,贵阳,12,0,1,0,1,0,1,0,57:07.4
贵州省,黔西南州,12,0,1,0,1,0,0,0,57:07.4
贵州省,六盘水,12,0,1,0,1,0,0,0,57:07.4
贵州省,遵义,12,0,1,0,1,0,0,0,57:07.4
贵州省,黔东南州,12,0,1,0,1,0,0,0,57:07.4
贵州省,毕节,12,0,1,0,1,0,0,0,57:07.4
安徽省,合肥,200,0,2,0,39,0,1,0,55:06.7
安徽省,阜阳,200,0,2,0,28,0,0,0,55:06.7
安徽省,亳州,200,0,2,0,20,0,1,0,55:06.7
安徽省,安庆,200,0,2,0,18,0,0,0,55:06.7
安徽省,马鞍山,200,0,2,0,14,0,0,0,55:06.7
安徽省,芜湖,200,0,2,0,14,0,0,0,55:06.7
安徽省,铜陵,200,0,2,0,10,0,0,0,55:06.7
安徽省,宿州,200,0,2,0,10,0,0,0,55:06.7
安徽省,六安,200,0,2,0,8,0,0,0,55:06.7
安徽省,蚌埠,200,0,2,0,8,0,0,0,55:06.7
安徽省,黄山,200,0,2,0,7,0,0,0,55:06.7
安徽省,淮南,200,0,2,0,6,0,0,0,55:06.7
安徽省,宿松,200,0,2,0,6,0,0,0,55:06.7
安徽省,滁州,200,0,2,0,4,0,0,0,55:06.7
安徽省,宣城,200,0,2,0,4,0,0,0,55:06.7
安徽省,池州,200,0,2,0,2,0,0,0,55:06.7
安徽省,淮北,200,0,2,0,2,0,0,0,55:06.7
山东省,青岛,145,0,1,0,18,0,1,0,52:05.5
山东省,临沂,145,0,1,0,16,0,0,0,52:05.5
山东省,威海,145,0,1,0,14,0,0,0,52:05.5
山东省,济南,145,0,1,0,14,0,0,0,52:05.5
山东省,烟台,145,0,1,0,13,0,0,0,52:05.5
山东省,德州,145,0,1,0,11,0,0,0,52:05.5
山东省,日照,145,0,1,0,8,0,0,0,52:05.5
山东省,济宁,145,0,1,0,8,0,0,0,52:05.5
山东省,枣庄,145,0,1,0,8,0,0,0,52:05.5
山东省,潍坊,145,0,1,0,7,0,0,0,52:05.5
山东省,滨州,145,0,1,0,7,0,0,0,52:05.5
山东省,菏泽,145,0,1,0,7,0,0,0,52:05.5
山东省,淄博,145,0,1,0,6,0,0,0,52:05.5
山东省,聊城,145,0,1,0,5,0,0,0,52:05.5
山东省,泰安,145,0,1,0,3,0,0,0,52:05.5
江苏省,苏州,129,0,1,0,24,0,1,0,50:04.7
江苏省,南京,129,0,1,0,19,0,0,0,50:04.7
江苏省,徐州,129,0,1,0,15,0,0,0,50:04.7
江苏省,无锡,129,0,1,0,10,0,0,0,50:04.7
江苏省,常州,129,0,1,0,10,0,0,0,50:04.7
江苏省,南通,129,0,1,0,9,0,0,0,50:04.7
江苏省,泰州,129,0,1,0,9,0,0,0,50:04.7
江苏省,扬州,129,0,1,0,8,0,0,0,50:04.7
江苏省,淮安,129,0,1,0,7,0,0,0,50:04.7
江苏省,连云港,129,0,1,0,6,0,0,0,50:04.7
江苏省,盐城,129,0,1,0,6,0,0,0,50:04.7
江苏省,宿迁,129,0,1,0,4,0,0,0,50:04.7
江苏省,镇江,129,0,1,0,2,0,0,0,50:04.7
上海市,外地来沪人员,101,0,5,1,48,0,0,1,50:04.7
上海市,浦东,101,0,5,1,13,0,0,0,50:04.7
